range,tpr,tnr
8065,0.74737,0.74737
8075,0.74737,0.74737
8085,0.74737,0.74737
8095,0.74737,0.74737
8105,0.74737,0.74737
8115,0.74737,0.74737
8125,0.74737,0.74737
8135,0.74737,0.74737
8145,0.74737,0.74737
8155,0.74737,0.74737
8165,0.74737,0.74737
8175,0.74737,0.74737
8185,0.74737,0.74737
8195,0.74737,0.74737
8205,0.74737,0.74737
8215,0.74737,0.74737
8225,0.74737,0.74737
8235,0.74737,0.74737
8245,0.74737,0.74737
8255,0.74737,0.74737
8265,0.74737,0.74737
8275,0.74737,0.74737
8285,0.74737,0.74737
8295,0.74737,0.74737
8305,0.74737,0.74737
8315,0.74737,0.74737
8325,0.73802,0.73802
8335,0.73802,0.73802
8345,0.73802,0.73802
8355,0.73802,0.73802
8365,0.73802,0.73802
8375,0.73802,0.73802
8385,0.73802,0.73802
8395,0.73802,0.73802
8405,0.73802,0.73802
8415,0.73802,0.73802
8425,0.73802,0.73802
8435,0.73802,0.73802
8445,0.73802,0.73802
8455,0.73802,0.73802
8465,0.73802,0.73802
8475,0.73802,0.73802
8485,0.73802,0.73802
8495,0.73802,0.73802
8505,0.73802,0.73802
8515,0.73802,0.73802
8525,0.73802,0.73802
8535,0.73802,0.73802
8545,0.73802,0.73802
8555,0.73802,0.73802
8565,0.73802,0.73802
8575,0.73802,0.73802
8585,0.73802,0.73802
8595,0.73802,0.73802
8605,0.73802,0.73802
8615,0.73802,0.73802
8625,0.73802,0.73802
8635,0.73802,0.73802
8645,0.73802,0.73802
8655,0.73802,0.73802
8665,0.73802,0.73802
8675,0.73802,0.73802
8685,0.73802,0.73802
8695,0.73802,0.73802
8705,0.73802,0.73802
8715,0.73802,0.73802
8725,0.73802,0.73802
8735,0.73802,0.73802
8745,0.73802,0.73802
8755,0.73802,0.73802
8765,0.73802,0.73802
8775,0.73802,0.73802
8785,0.73802,0.73802
8795,0.73802,0.73802
8805,0.73802,0.73802
8815,0.73802,0.73802
8825,0.73802,0.73802
8835,0.73802,0.73802
8845,0.73802,0.73802
8855,0.73802,0.73802
8865,0.73802,0.73802
8875,0.73802,0.73802
8885,0.73802,0.73802
8895,0.73802,0.73802
8905,0.73802,0.73802
8915,0.73802,0.73802
8925,0.73802,0.73802
8935,0.73802,0.73802
8945,0.73802,0.73802
8955,0.73802,0.73802
8965,0.73802,0.73802
8975,0.73802,0.73802
8985,0.73802,0.73802
8995,0.73802,0.73802
9005,0.73802,0.73802
9015,0.73802,0.73802
9025,0.73802,0.73802
9035,0.73802,0.73802
9045,0.73802,0.73802
9055,0.73802,0.73802
9065,0.73802,0.73802
9075,0.73802,0.73802
9085,0.73802,0.73802
9095,0.73802,0.73802
9105,0.73802,0.73802
9115,0.73802,0.73802
9125,0.73802,0.73802
9135,0.73802,0.73802
9145,0.73802,0.73802
9155,0.73802,0.73802
9165,0.73802,0.73802
9175,0.73802,0.73802
9185,0.73802,0.73802
9195,0.73802,0.73802
9205,0.73802,0.73802
9215,0.73802,0.73802
9225,0.73802,0.73802
9235,0.73802,0.73802
9245,0.73802,0.73802
9255,0.71379,0.71379
9265,0.71379,0.71379
9275,0.71379,0.71379
9285,0.71379,0.71379
9295,0.71379,0.71379
9305,0.71379,0.71379
9315,0.71379,0.71379
9325,0.71379,0.71379
9335,0.71379,0.71379
9345,0.71379,0.71379
9355,0.71379,0.71379
9365,0.71379,0.71379
9375,0.71379,0.71379
9385,0.71379,0.71379
9395,0.71379,0.71379
9405,0.71379,0.71379
9415,0.71379,0.71379
9425,0.71379,0.71379
9435,0.71379,0.71379
9445,0.71379,0.71379
9455,0.71379,0.71379
9465,0.71379,0.71379
9475,0.71379,0.71379
9485,0.71379,0.71379
9495,0.71379,0.71379
9505,0.71379,0.71379
9515,0.71379,0.71379
9525,0.71379,0.71379
9535,0.71379,0.71379
9545,0.71379,0.71379
9555,0.71379,0.71379
9565,0.71379,0.71379
9575,0.71379,0.71379
9585,0.71379,0.71379
9595,0.71379,0.71379
9605,0.71379,0.71379
9615,0.71379,0.71379
9625,0.71379,0.71379
9635,0.71379,0.71379
9645,0.71379,0.71379
9655,0.71379,0.71379
9665,0.71379,0.71379
9675,0.71379,0.71379
9685,0.71379,0.71379
9695,0.71379,0.71379
9705,0.71379,0.71379
9715,0.71379,0.71379
9725,0.71379,0.71379
9735,0.71379,0.71379
9745,0.71379,0.71379
9755,0.71379,0.71379
9765,0.71379,0.71379
9775,0.71379,0.71379
9785,0.71379,0.71379
9795,0.71379,0.71379
9805,0.71379,0.71379
9815,0.71379,0.71379
9825,0.71379,0.71379
9835,0.71379,0.71379
9845,0.71379,0.71379
9855,0.71379,0.71379
9865,0.71379,0.71379
9875,0.71379,0.71379
9885,0.71379,0.71379
9895,0.71379,0.71379
9905,0.71379,0.71379
9915,0.71379,0.71379
9925,0.71379,0.71379
9935,0.71379,0.71379
9945,0.71379,0.71379
9955,0.71379,0.71379
9965,0.71379,0.71379
9975,0.71379,0.71379
9985,0.71379,0.71379
9995,0.71379,0.71379
10005,0.71379,0.71379
10015,0.71379,0.71379
10025,0.71379,0.71379
10035,0.71379,0.71379
10045,0.71379,0.71379
10055,0.71379,0.71379
10065,0.71379,0.71379
10075,0.71379,0.71379
10085,0.71379,0.71379
10095,0.71379,0.71379
10105,0.71379,0.71379
10115,0.71379,0.71379
10125,0.71379,0.71379
10135,0.71379,0.71379
10145,0.71379,0.71379
10155,0.71379,0.71379
10165,0.71379,0.71379
10175,0.58062,0.58062
10185,0.58062,0.58062
10195,0.58062,0.58062
10205,0.58062,0.58062
10215,0.58062,0.58062
10225,0.58062,0.58062
10235,0.58062,0.58062
10245,0.58062,0.58062
10255,0.58062,0.58062
10265,0.58062,0.58062
10275,0.58062,0.58062
10285,0.58062,0.58062
10295,0.58062,0.58062
10305,0.58062,0.58062
10315,0.58062,0.58062
10325,0.58062,0.58062
10335,0.58062,0.58062
10345,0.58062,0.58062
10355,0.58062,0.58062
10365,0.58062,0.58062
10375,0.58062,0.58062
10385,0.58062,0.58062
10395,0.58062,0.58062
10405,0.58062,0.58062
10415,0.58062,0.58062
10425,0.58062,0.58062
10435,0.58062,0.58062
10445,0.58062,0.58062
10455,0.58062,0.58062
10465,0.58062,0.58062
10475,0.58062,0.58062
10485,0.58062,0.58062
10495,0.58062,0.58062
10505,0.58062,0.58062
10515,0.58062,0.58062
10525,0.58062,0.58062
10535,0.58062,0.58062
10545,0.58062,0.58062
10555,0.58062,0.58062
10565,0.58062,0.58062
10575,0.58062,0.58062
10585,0.58062,0.58062
10595,0.58062,0.58062
10605,0.58062,0.58062
10615,0.58062,0.58062
10625,0.58062,0.58062
10635,0.58062,0.58062
10645,0.58062,0.58062
10655,0.58062,0.58062
10665,0.58062,0.58062
10675,0.58062,0.58062
10685,0.58062,0.58062
10695,0.58062,0.58062
10705,0.58062,0.58062
10715,0.58062,0.58062
10725,0.58062,0.58062
10735,0.58062,0.58062
10745,0.58062,0.58062
10755,0.58062,0.58062
10765,0.58062,0.58062
10775,0.58062,0.58062
10785,0.58062,0.58062
10795,0.58062,0.58062
10805,0.58062,0.58062
10815,0.58062,0.58062
10825,0.58062,0.58062
10835,0.58062,0.58062
10845,0.58062,0.58062
10855,0.58062,0.58062
10865,0.58062,0.58062
10875,0.58062,0.58062
10885,0.58062,0.58062
10895,0.58062,0.58062
10905,0.58062,0.58062
10915,0.58062,0.58062
10925,0.58062,0.58062
10935,0.58062,0.58062
10945,0.58062,0.58062
10955,0.58062,0.58062
10965,0.58062,0.58062
10975,0.58062,0.58062
10985,0.58062,0.58062
10995,0.58062,0.58062
11005,0.58062,0.58062
11015,0.58062,0.58062
11025,0.58062,0.58062
11035,0.58062,0.58062
11045,0.58062,0.58062
11055,0.58062,0.58062
11065,0.58062,0.58062
11075,0.58062,0.58062
11085,0.58062,0.58062
11095,0.58062,0.58062
11105,0.58062,0.58062
11115,0.58062,0.58062
11125,0.58062,0.58062
11135,0.58062,0.58062
11145,0.58062,0.58062
11155,0.58062,0.58062
11165,0.58062,0.58062
11175,0.54793,0.54793
11185,0.54793,0.54793
11195,0.54793,0.54793
11205,0.54793,0.54793
11215,0.54793,0.54793
11225,0.54793,0.54793
11235,0.54793,0.54793
11245,0.54793,0.54793
11255,0.54793,0.54793
11265,0.54793,0.54793
11275,0.54793,0.54793
11285,0.54793,0.54793
11295,0.54793,0.54793
11305,0.54793,0.54793
11315,0.54793,0.54793
11325,0.54793,0.54793
11335,0.54793,0.54793
11345,0.54793,0.54793
11355,0.54793,0.54793
11365,0.54793,0.54793
11375,0.54793,0.54793
11385,0.54793,0.54793
11395,0.54793,0.54793
11405,0.54793,0.54793
11415,0.54793,0.54793
11425,0.54793,0.54793
11435,0.54793,0.54793
11445,0.54793,0.54793
11455,0.54793,0.54793
11465,0.54793,0.54793
11475,0.54793,0.54793
11485,0.54793,0.54793
11495,0.54793,0.54793
11505,0.54793,0.54793
11515,0.54793,0.54793
11525,0.54793,0.54793
11535,0.54793,0.54793
11545,0.54793,0.54793
11555,0.54793,0.54793
11565,0.54793,0.54793
11575,0.54793,0.54793
11585,0.54793,0.54793
11595,0.54793,0.54793
11605,0.54793,0.54793
11615,0.54793,0.54793
11625,0.54793,0.54793
11635,0.54793,0.54793
11645,0.54793,0.54793
11655,0.54793,0.54793
11665,0.54793,0.54793
11675,0.54793,0.54793
11685,0.54793,0.54793
11695,0.54793,0.54793
11705,0.54793,0.54793
11715,0.54793,0.54793
11725,0.54793,0.54793
11735,0.54793,0.54793
11745,0.54793,0.54793
11755,0.54793,0.54793
11765,0.54793,0.54793
11775,0.54793,0.54793
11785,0.54793,0.54793
11795,0.54793,0.54793
11805,0.54793,0.54793
11815,0.54793,0.54793
11825,0.54793,0.54793
11835,0.54793,0.54793
11845,0.54793,0.54793
11855,0.54793,0.54793
11865,0.54793,0.54793
11875,0.54793,0.54793
11885,0.54793,0.54793
11895,0.54793,0.54793
11905,0.54793,0.54793
11915,0.54793,0.54793
11925,0.54793,0.54793
11935,0.54793,0.54793
11945,0.54793,0.54793
11955,0.54793,0.54793
11965,0.54793,0.54793
11975,0.54793,0.54793
11985,0.54793,0.54793
11995,0.54793,0.54793
12005,0.44954,0.44954
12015,0.44954,0.44954
12025,0.44954,0.44954
12035,0.44954,0.44954
12045,0.44954,0.44954
12055,0.44954,0.44954
12065,0.44954,0.44954
12075,0.44954,0.44954
12085,0.44954,0.44954
12095,0.44954,0.44954
12105,0.44954,0.44954
12115,0.44954,0.44954
12125,0.44954,0.44954
12135,0.44954,0.44954
12145,0.44954,0.44954
12155,0.44954,0.44954
12165,0.44954,0.44954
12175,0.44954,0.44954
12185,0.44954,0.44954
12195,0.44954,0.44954
12205,0.44954,0.44954
12215,0.44954,0.44954
12225,0.44954,0.44954
12235,0.44954,0.44954
12245,0.44954,0.44954
12255,0.44954,0.44954
12265,0.44954,0.44954
12275,0.44954,0.44954
12285,0.44954,0.44954
12295,0.44954,0.44954
12305,0.44954,0.44954
12315,0.44954,0.44954
12325,0.44954,0.44954
12335,0.44954,0.44954
12345,0.44954,0.44954
12355,0.44954,0.44954
12365,0.44954,0.44954
12375,0.44954,0.44954
12385,0.44954,0.44954
12395,0.44954,0.44954
12405,0.44954,0.44954
12415,0.44954,0.44954
12425,0.44954,0.44954
12435,0.44954,0.44954
12445,0.44954,0.44954
12455,0.44954,0.44954
12465,0.44954,0.44954
12475,0.44954,0.44954
12485,0.44954,0.44954
12495,0.44954,0.44954
12505,0.44954,0.44954
12515,0.44954,0.44954
12525,0.44954,0.44954
12535,0.44954,0.44954
12545,0.44954,0.44954
12555,0.44954,0.44954
12565,0.44954,0.44954
12575,0.44954,0.44954
12585,0.44954,0.44954
12595,0.44954,0.44954
12605,0.44954,0.44954
12615,0.44954,0.44954
12625,0.44954,0.44954
12635,0.44954,0.44954
12645,0.44954,0.44954
12655,0.44954,0.44954
12665,0.44954,0.44954
12675,0.44954,0.44954
12685,0.44954,0.44954
12695,0.44954,0.44954
12705,0.44954,0.44954
12715,0.44954,0.44954
12725,0.44954,0.44954
12735,0.44954,0.44954
12745,0.44954,0.44954
12755,0.44954,0.44954
12765,0.44954,0.44954
12775,0.44954,0.44954
12785,0.44954,0.44954
12795,0.44954,0.44954
12805,0.44954,0.44954
12815,0.44954,0.44954
12825,0.44954,0.44954
12835,0.44954,0.44954
12845,0.44954,0.44954
12855,0.44954,0.44954
12865,0.44954,0.44954
12875,0.44954,0.44954
12885,0.44954,0.44954
12895,0.44954,0.44954
12905,0.44954,0.44954
12915,0.44954,0.44954
12925,0.44954,0.44954
12935,0.44954,0.44954
12945,0.44954,0.44954
12955,0.45502,0.45502
12965,0.45502,0.45502
12975,0.45502,0.45502
12985,0.45502,0.45502
12995,0.45502,0.45502
13005,0.45502,0.45502
13015,0.45502,0.45502
13025,0.45502,0.45502
13035,0.45502,0.45502
13045,0.45502,0.45502
13055,0.45502,0.45502
13065,0.45502,0.45502
13075,0.45502,0.45502
13085,0.45502,0.45502
13095,0.45502,0.45502
13105,0.45502,0.45502
13115,0.45502,0.45502
13125,0.45502,0.45502
13135,0.45502,0.45502
13145,0.45502,0.45502
13155,0.45502,0.45502
13165,0.45502,0.45502
13175,0.45502,0.45502
13185,0.45502,0.45502
13195,0.45502,0.45502
13205,0.45502,0.45502
13215,0.45502,0.45502
13225,0.45502,0.45502
13235,0.45502,0.45502
13245,0.45502,0.45502
13255,0.45502,0.45502
13265,0.45502,0.45502
13275,0.45502,0.45502
13285,0.45502,0.45502
13295,0.45502,0.45502
13305,0.45502,0.45502
13315,0.45502,0.45502
13325,0.45502,0.45502
13335,0.45502,0.45502
13345,0.45502,0.45502
13355,0.45502,0.45502
13365,0.45502,0.45502
13375,0.45502,0.45502
13385,0.45502,0.45502
13395,0.45502,0.45502
13405,0.45502,0.45502
13415,0.45502,0.45502
13425,0.45502,0.45502
13435,0.45502,0.45502
13445,0.45502,0.45502
13455,0.45502,0.45502
13465,0.45502,0.45502
13475,0.45502,0.45502
13485,0.45502,0.45502
13495,0.45502,0.45502
13505,0.45502,0.45502
13515,0.45502,0.45502
13525,0.45502,0.45502
13535,0.45502,0.45502
13545,0.45502,0.45502
13555,0.45502,0.45502
13565,0.45502,0.45502
13575,0.45502,0.45502
13585,0.45502,0.45502
13595,0.45502,0.45502
13605,0.45502,0.45502
13615,0.45502,0.45502
13625,0.45502,0.45502
13635,0.45502,0.45502
13645,0.45502,0.45502
13655,0.45502,0.45502
13665,0.45502,0.45502
13675,0.45502,0.45502
13685,0.45502,0.45502
13695,0.45502,0.45502
13705,0.45502,0.45502
13715,0.45502,0.45502
13725,0.45502,0.45502
13735,0.45502,0.45502
13745,0.45502,0.45502
13755,0.45502,0.45502
13765,0.45502,0.45502
13775,0.45502,0.45502
13785,0.45502,0.45502
13795,0.45502,0.45502
13805,0.45502,0.45502
13815,0.45502,0.45502
13825,0.45502,0.45502
13835,0.45502,0.45502
13845,0.45502,0.45502
13855,0.45502,0.45502
13865,0.45502,0.45502
13875,0.47196,0.47196
13885,0.47196,0.47196
13895,0.47196,0.47196
13905,0.47196,0.47196
13915,0.47196,0.47196
13925,0.47196,0.47196
13935,0.47196,0.47196
13945,0.47196,0.47196
13955,0.47196,0.47196
13965,0.47196,0.47196
13975,0.47196,0.47196
13985,0.47196,0.47196
13995,0.47196,0.47196
14005,0.47196,0.47196
14015,0.47196,0.47196
14025,0.47196,0.47196
14035,0.47196,0.47196
14045,0.47196,0.47196
14055,0.47196,0.47196
14065,0.47196,0.47196
14075,0.47196,0.47196
14085,0.47196,0.47196
14095,0.47196,0.47196
14105,0.47196,0.47196
14115,0.47196,0.47196
14125,0.47196,0.47196
14135,0.47196,0.47196
14145,0.47196,0.47196
14155,0.47196,0.47196
14165,0.47196,0.47196
14175,0.47196,0.47196
14185,0.47196,0.47196
14195,0.47196,0.47196
14205,0.47196,0.47196
14215,0.47196,0.47196
14225,0.47196,0.47196
14235,0.47196,0.47196
14245,0.47196,0.47196
14255,0.47196,0.47196
14265,0.47196,0.47196
14275,0.47196,0.47196
14285,0.47196,0.47196
14295,0.47196,0.47196
14305,0.47196,0.47196
14315,0.47196,0.47196
14325,0.47196,0.47196
14335,0.47196,0.47196
14345,0.47196,0.47196
14355,0.47196,0.47196
14365,0.47196,0.47196
14375,0.47196,0.47196
14385,0.47196,0.47196
14395,0.47196,0.47196
14405,0.47196,0.47196
14415,0.47196,0.47196
14425,0.47196,0.47196
14435,0.47196,0.47196
14445,0.47196,0.47196
14455,0.47196,0.47196
14465,0.47196,0.47196
14475,0.47196,0.47196
14485,0.47196,0.47196
14495,0.47196,0.47196
14505,0.47196,0.47196
14515,0.47196,0.47196
14525,0.47196,0.47196
14535,0.47196,0.47196
14545,0.47196,0.47196
14555,0.47196,0.47196
14565,0.47196,0.47196
14575,0.47196,0.47196
14585,0.47196,0.47196
14595,0.47196,0.47196
14605,0.47196,0.47196
14615,0.47196,0.47196
14625,0.47196,0.47196
14635,0.47196,0.47196
14645,0.47196,0.47196
14655,0.47196,0.47196
14665,0.47196,0.47196
14675,0.47196,0.47196
14685,0.47196,0.47196
14695,0.47196,0.47196
14705,0.47196,0.47196
14715,0.47196,0.47196
14725,0.47196,0.47196
14735,0.47196,0.47196
14745,0.47196,0.47196
14755,0.47196,0.47196
14765,0.47196,0.47196
14775,0.47196,0.47196
14785,0.42592,0.42592
14795,0.42592,0.42592
14805,0.42592,0.42592
14815,0.42592,0.42592
14825,0.42592,0.42592
14835,0.42592,0.42592
14845,0.42592,0.42592
14855,0.42592,0.42592
14865,0.42592,0.42592
14875,0.42592,0.42592
14885,0.42592,0.42592
14895,0.42592,0.42592
14905,0.42592,0.42592
14915,0.42592,0.42592
14925,0.42592,0.42592
14935,0.42592,0.42592
14945,0.42592,0.42592
14955,0.42592,0.42592
14965,0.42592,0.42592
14975,0.42592,0.42592
14985,0.42592,0.42592
14995,0.42592,0.42592
15005,0.42592,0.42592
15015,0.42592,0.42592
15025,0.42592,0.42592
15035,0.42592,0.42592
15045,0.42592,0.42592
15055,0.42592,0.42592
15065,0.42592,0.42592
15075,0.42592,0.42592
15085,0.42592,0.42592
15095,0.42592,0.42592
15105,0.42592,0.42592
15115,0.42592,0.42592
15125,0.42592,0.42592
15135,0.42592,0.42592
15145,0.42592,0.42592
15155,0.42592,0.42592
15165,0.42592,0.42592
15175,0.42592,0.42592
15185,0.42592,0.42592
15195,0.42592,0.42592
15205,0.42592,0.42592
15215,0.42592,0.42592
15225,0.42592,0.42592
15235,0.42592,0.42592
15245,0.42592,0.42592
15255,0.42592,0.42592
15265,0.42592,0.42592
15275,0.42592,0.42592
15285,0.42592,0.42592
15295,0.42592,0.42592
15305,0.42592,0.42592
15315,0.42592,0.42592
15325,0.42592,0.42592
15335,0.42592,0.42592
15345,0.42592,0.42592
15355,0.42592,0.42592
15365,0.42592,0.42592
15375,0.42592,0.42592
15385,0.42592,0.42592
15395,0.42592,0.42592
15405,0.42592,0.42592
15415,0.42592,0.42592
15425,0.42592,0.42592
15435,0.42592,0.42592
15445,0.42592,0.42592
15455,0.42592,0.42592
15465,0.42592,0.42592
15475,0.42592,0.42592
15485,0.42592,0.42592
15495,0.42592,0.42592
15505,0.42592,0.42592
15515,0.42592,0.42592
15525,0.42592,0.42592
15535,0.42592,0.42592
15545,0.42592,0.42592
15555,0.42592,0.42592
15565,0.42592,0.42592
15575,0.42592,0.42592
15585,0.42592,0.42592
15595,0.42592,0.42592
15605,0.42592,0.42592
15615,0.42592,0.42592
15625,0.42592,0.42592
15635,0.42592,0.42592
15645,0.42592,0.42592
15655,0.42592,0.42592
15665,0.42592,0.42592
15675,0.42592,0.42592
15685,0.42592,0.42592
15695,0.42592,0.42592
15705,0.42592,0.42592
15715,0.42592,0.42592
15725,0.42592,0.42592
